V_MCU,2.4,01-09-15 03:49,3.67,25-09-15 11:18
P0_T,0,07-07-15 10:27,141.1,09-10-15 15:03
V_A1,0,02-09-15 17:11,3.15,13-08-15 18:26
V_A2,0,22-09-15 13:58,3.58,02-09-15 17:11
V_AD1,-0.000141,17-11-15 02:49,0.38144,31-07-15 13:23
V_AD2,-9.40E-05,07-09-15 03:11,0.103657,24-07-15 11:55
V_AD4,-6.30E-05,27-08-15 22:52,0.480176,31-07-15 13:23
T,-6.13,22-11-15 09:08,37.63,23-08-15 12:45
T_SHT2X,-6.15,22-11-15 09:05,38.51,23-08-15 12:46
RH_SHT2X,30.29,19-08-15 17:38,101.25,28-09-15 09:19
